tile_id,scale_level_m,tile_size_m,image_path,source_tif,pixel_col_off,pixel_row_off,pixel_width,pixel_height,center_x,center_y,min_x,min_y,max_x,max_y,affine
s200_x253582.736_y3366057.942,200,200.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s200_x253582.736_y3366057.942.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-86.tif,808,217,359,359,253582.73571264104,3366057.941804805,253482.73571264104,3365957.941804805,253682.73571264104,3366157.941804805,"[0.5567041177487999, 0.0, 253482.55263978208, 0.0, -0.5567041177487999, 3366158.418806661]"
s80_x253600.673_y3365686.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253600.673_y3365686.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,0,971,144,144,253600.6733898759,3365686.519046808,253560.6733898759,3365646.519046808,253640.6733898759,3365726.519046808,"[0.5567023310186486, 0.0, 253560.6733898759, 0.0, -0.5567023310186486, 3365726.684182475]"
s80_x253600.673_y3365746.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253600.673_y3365746.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,0,863,144,144,253600.6733898759,3365746.519046808,253560.6733898759,3365706.519046808,253640.6733898759,3365786.519046808,"[0.5567023310186486, 0.0, 253560.6733898759, 0.0, -0.5567023310186486, 3365786.808034225]"
s80_x253600.673_y3365806.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253600.673_y3365806.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,0,755,144,144,253600.6733898759,3365806.519046808,253560.6733898759,3365766.519046808,253640.6733898759,3365846.519046808,"[0.5567023310186486, 0.0, 253560.6733898759, 0.0, -0.5567023310186486, 3365846.931885975]"
s80_x253600.673_y3365866.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253600.673_y3365866.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,0,648,144,144,253600.6733898759,3365866.519046808,253560.6733898759,3365826.519046808,253640.6733898759,3365906.519046808,"[0.5567023310186486, 0.0, 253560.6733898759, 0.0, -0.5567023310186486, 3365906.499035394]"
s80_x253600.673_y3365926.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253600.673_y3365926.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,0,540,144,144,253600.6733898759,3365926.519046808,253560.6733898759,3365886.519046808,253640.6733898759,3365966.519046808,"[0.5567023310186486, 0.0, 253560.6733898759, 0.0, -0.5567023310186486, 3365966.622887144]"
s80_x253600.673_y3365986.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253600.673_y3365986.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,0,432,144,144,253600.6733898759,3365986.519046808,253560.6733898759,3365946.519046808,253640.6733898759,3366026.519046808,"[0.5567023310186486, 0.0, 253560.6733898759, 0.0, -0.5567023310186486, 3366026.746738894]"
s80_x253600.673_y3366046.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253600.673_y3366046.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,0,324,144,144,253600.6733898759,3366046.519046808,253560.6733898759,3366006.519046808,253640.6733898759,3366086.519046808,"[0.5567023310186486, 0.0, 253560.6733898759, 0.0, -0.5567023310186486, 3366086.870590644]"
s80_x253660.673_y3365686.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253660.673_y3365686.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,107,971,144,144,253660.6733898759,3365686.519046808,253620.6733898759,3365646.519046808,253700.6733898759,3365726.519046808,"[0.5567023310186486, 0.0, 253620.2405392949, 0.0, -0.5567023310186486, 3365726.684182475]"
s80_x253660.673_y3365746.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253660.673_y3365746.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,107,863,144,144,253660.6733898759,3365746.519046808,253620.6733898759,3365706.519046808,253700.6733898759,3365786.519046808,"[0.5567023310186486, 0.0, 253620.2405392949, 0.0, -0.5567023310186486, 3365786.808034225]"
s80_x253660.673_y3365806.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253660.673_y3365806.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,107,755,144,144,253660.6733898759,3365806.519046808,253620.6733898759,3365766.519046808,253700.6733898759,3365846.519046808,"[0.5567023310186486, 0.0, 253620.2405392949, 0.0, -0.5567023310186486, 3365846.931885975]"
s80_x253660.673_y3365866.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253660.673_y3365866.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,107,648,144,144,253660.6733898759,3365866.519046808,253620.6733898759,3365826.519046808,253700.6733898759,3365906.519046808,"[0.5567023310186486, 0.0, 253620.2405392949, 0.0, -0.5567023310186486, 3365906.499035394]"
s80_x253660.673_y3365926.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253660.673_y3365926.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,107,540,144,144,253660.6733898759,3365926.519046808,253620.6733898759,3365886.519046808,253700.6733898759,3365966.519046808,"[0.5567023310186486, 0.0, 253620.2405392949, 0.0, -0.5567023310186486, 3365966.622887144]"
s80_x253660.673_y3365986.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253660.673_y3365986.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,107,432,144,144,253660.6733898759,3365986.519046808,253620.6733898759,3365946.519046808,253700.6733898759,3366026.519046808,"[0.5567023310186486, 0.0, 253620.2405392949, 0.0, -0.5567023310186486, 3366026.746738894]"
s80_x253660.673_y3366046.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253660.673_y3366046.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,107,324,144,144,253660.6733898759,3366046.519046808,253620.6733898759,3366006.519046808,253700.6733898759,3366086.519046808,"[0.5567023310186486, 0.0, 253620.2405392949, 0.0, -0.5567023310186486, 3366086.870590644]"
s80_x253720.673_y3365686.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253720.673_y3365686.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,215,971,144,144,253720.6733898759,3365686.519046808,253680.6733898759,3365646.519046808,253760.6733898759,3365726.519046808,"[0.5567023310186486, 0.0, 253680.36439104492, 0.0, -0.5567023310186486, 3365726.684182475]"
s80_x253720.673_y3365746.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253720.673_y3365746.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,215,863,144,144,253720.6733898759,3365746.519046808,253680.6733898759,3365706.519046808,253760.6733898759,3365786.519046808,"[0.5567023310186486, 0.0, 253680.36439104492, 0.0, -0.5567023310186486, 3365786.808034225]"
s80_x253720.673_y3365806.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253720.673_y3365806.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,215,755,144,144,253720.6733898759,3365806.519046808,253680.6733898759,3365766.519046808,253760.6733898759,3365846.519046808,"[0.5567023310186486, 0.0, 253680.36439104492, 0.0, -0.5567023310186486, 3365846.931885975]"
s80_x253720.673_y3365866.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253720.673_y3365866.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,215,648,144,144,253720.6733898759,3365866.519046808,253680.6733898759,3365826.519046808,253760.6733898759,3365906.519046808,"[0.5567023310186486, 0.0, 253680.36439104492, 0.0, -0.5567023310186486, 3365906.499035394]"
s80_x253720.673_y3365926.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253720.673_y3365926.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,215,540,144,144,253720.6733898759,3365926.519046808,253680.6733898759,3365886.519046808,253760.6733898759,3365966.519046808,"[0.5567023310186486, 0.0, 253680.36439104492, 0.0, -0.5567023310186486, 3365966.622887144]"
s80_x253720.673_y3365986.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253720.673_y3365986.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,215,432,144,144,253720.6733898759,3365986.519046808,253680.6733898759,3365946.519046808,253760.6733898759,3366026.519046808,"[0.5567023310186486, 0.0, 253680.36439104492, 0.0, -0.5567023310186486, 3366026.746738894]"
s80_x253720.673_y3366046.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253720.673_y3366046.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,215,324,144,144,253720.6733898759,3366046.519046808,253680.6733898759,3366006.519046808,253760.6733898759,3366086.519046808,"[0.5567023310186486, 0.0, 253680.36439104492, 0.0, -0.5567023310186486, 3366086.870590644]"
s80_x253780.673_y3365686.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253780.673_y3365686.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,323,971,144,144,253780.6733898759,3365686.519046808,253740.6733898759,3365646.519046808,253820.6733898759,3365726.519046808,"[0.5567023310186486, 0.0, 253740.48824279493, 0.0, -0.5567023310186486, 3365726.684182475]"
s80_x253780.673_y3365746.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253780.673_y3365746.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,323,863,144,144,253780.6733898759,3365746.519046808,253740.6733898759,3365706.519046808,253820.6733898759,3365786.519046808,"[0.5567023310186486, 0.0, 253740.48824279493, 0.0, -0.5567023310186486, 3365786.808034225]"
s80_x253780.673_y3365806.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253780.673_y3365806.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,323,755,144,144,253780.6733898759,3365806.519046808,253740.6733898759,3365766.519046808,253820.6733898759,3365846.519046808,"[0.5567023310186486, 0.0, 253740.48824279493, 0.0, -0.5567023310186486, 3365846.931885975]"
s80_x253780.673_y3365866.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253780.673_y3365866.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,323,648,144,144,253780.6733898759,3365866.519046808,253740.6733898759,3365826.519046808,253820.6733898759,3365906.519046808,"[0.5567023310186486, 0.0, 253740.48824279493, 0.0, -0.5567023310186486, 3365906.499035394]"
s80_x253780.673_y3365926.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253780.673_y3365926.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,323,540,144,144,253780.6733898759,3365926.519046808,253740.6733898759,3365886.519046808,253820.6733898759,3365966.519046808,"[0.5567023310186486, 0.0, 253740.48824279493, 0.0, -0.5567023310186486, 3365966.622887144]"
s80_x253780.673_y3365986.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253780.673_y3365986.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,323,432,144,144,253780.6733898759,3365986.519046808,253740.6733898759,3365946.519046808,253820.6733898759,3366026.519046808,"[0.5567023310186486, 0.0, 253740.48824279493, 0.0, -0.5567023310186486, 3366026.746738894]"
s80_x253780.673_y3366046.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253780.673_y3366046.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,323,324,144,144,253780.6733898759,3366046.519046808,253740.6733898759,3366006.519046808,253820.6733898759,3366086.519046808,"[0.5567023310186486, 0.0, 253740.48824279493, 0.0, -0.5567023310186486, 3366086.870590644]"
s80_x253840.673_y3365686.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253840.673_y3365686.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,431,971,144,144,253840.6733898759,3365686.519046808,253800.6733898759,3365646.519046808,253880.6733898759,3365726.519046808,"[0.5567023310186486, 0.0, 253800.61209454495, 0.0, -0.5567023310186486, 3365726.684182475]"
s80_x253840.673_y3365746.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253840.673_y3365746.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,431,863,144,144,253840.6733898759,3365746.519046808,253800.6733898759,3365706.519046808,253880.6733898759,3365786.519046808,"[0.5567023310186486, 0.0, 253800.61209454495, 0.0, -0.5567023310186486, 3365786.808034225]"
s80_x253840.673_y3365806.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253840.673_y3365806.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,431,755,144,144,253840.6733898759,3365806.519046808,253800.6733898759,3365766.519046808,253880.6733898759,3365846.519046808,"[0.5567023310186486, 0.0, 253800.61209454495, 0.0, -0.5567023310186486, 3365846.931885975]"
s80_x253840.673_y3365866.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253840.673_y3365866.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,431,648,144,144,253840.6733898759,3365866.519046808,253800.6733898759,3365826.519046808,253880.6733898759,3365906.519046808,"[0.5567023310186486, 0.0, 253800.61209454495, 0.0, -0.5567023310186486, 3365906.499035394]"
s80_x253840.673_y3365926.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253840.673_y3365926.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,431,540,144,144,253840.6733898759,3365926.519046808,253800.6733898759,3365886.519046808,253880.6733898759,3365966.519046808,"[0.5567023310186486, 0.0, 253800.61209454495, 0.0, -0.5567023310186486, 3365966.622887144]"
s80_x253840.673_y3365986.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253840.673_y3365986.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,431,432,144,144,253840.6733898759,3365986.519046808,253800.6733898759,3365946.519046808,253880.6733898759,3366026.519046808,"[0.5567023310186486, 0.0, 253800.61209454495, 0.0, -0.5567023310186486, 3366026.746738894]"
s80_x253840.673_y3366046.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253840.673_y3366046.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,431,324,144,144,253840.6733898759,3366046.519046808,253800.6733898759,3366006.519046808,253880.6733898759,3366086.519046808,"[0.5567023310186486, 0.0, 253800.61209454495, 0.0, -0.5567023310186486, 3366086.870590644]"
s80_x253900.673_y3365686.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253900.673_y3365686.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,538,971,144,144,253900.6733898759,3365686.519046808,253860.6733898759,3365646.519046808,253940.6733898759,3365726.519046808,"[0.5567023310186486, 0.0, 253860.17924396394, 0.0, -0.5567023310186486, 3365726.684182475]"
s80_x253900.673_y3365746.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253900.673_y3365746.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,538,863,144,144,253900.6733898759,3365746.519046808,253860.6733898759,3365706.519046808,253940.6733898759,3365786.519046808,"[0.5567023310186486, 0.0, 253860.17924396394, 0.0, -0.5567023310186486, 3365786.808034225]"
s80_x253900.673_y3365806.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253900.673_y3365806.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,538,755,144,144,253900.6733898759,3365806.519046808,253860.6733898759,3365766.519046808,253940.6733898759,3365846.519046808,"[0.5567023310186486, 0.0, 253860.17924396394, 0.0, -0.5567023310186486, 3365846.931885975]"
s80_x253900.673_y3365866.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253900.673_y3365866.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,538,648,144,144,253900.6733898759,3365866.519046808,253860.6733898759,3365826.519046808,253940.6733898759,3365906.519046808,"[0.5567023310186486, 0.0, 253860.17924396394, 0.0, -0.5567023310186486, 3365906.499035394]"
s80_x253900.673_y3365926.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253900.673_y3365926.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,538,540,144,144,253900.6733898759,3365926.519046808,253860.6733898759,3365886.519046808,253940.6733898759,3365966.519046808,"[0.5567023310186486, 0.0, 253860.17924396394, 0.0, -0.5567023310186486, 3365966.622887144]"
s80_x253900.673_y3365986.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253900.673_y3365986.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,538,432,144,144,253900.6733898759,3365986.519046808,253860.6733898759,3365946.519046808,253940.6733898759,3366026.519046808,"[0.5567023310186486, 0.0, 253860.17924396394, 0.0, -0.5567023310186486, 3366026.746738894]"
s80_x253900.673_y3366046.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253900.673_y3366046.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,538,324,144,144,253900.6733898759,3366046.519046808,253860.6733898759,3366006.519046808,253940.6733898759,3366086.519046808,"[0.5567023310186486, 0.0, 253860.17924396394, 0.0, -0.5567023310186486, 3366086.870590644]"
s80_x253960.673_y3365686.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253960.673_y3365686.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,646,971,144,144,253960.6733898759,3365686.519046808,253920.6733898759,3365646.519046808,254000.6733898759,3365726.519046808,"[0.5567023310186486, 0.0, 253920.30309571396, 0.0, -0.5567023310186486, 3365726.684182475]"
s80_x253960.673_y3365746.519,80,80.0,/mnt/d/aiproject/imagematch/output/stage1/tiles_80_120_200/s80_x253960.673_y3365746.519.png,/mnt/d/数据/武汉影像/卫星0.5m_32650/武汉_大图/L19/武汉_69-87.tif,646,863,144,144,253960.6733898759,3365746.519046808,253920.6733898759,3365706.519046808,254000.6733898759,3365786.519046808,"[0.5567023310186486, 0.0, 253920.30309571396, 0.0, -0.5567023310186486, 3365786.808034225]"
